,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
54,12096088.107824773,4792565.709917903,10428382.890285911,9832475.296555286,8178214.9792971,8180747.718528843,14431888.977133036,1552968.6927274119,1739099.1171449847,9832475.296555286,4973672.07895716,9686354.59643145,11068928.302179776,10586170.13639807,7908734.573413054,10541655.341454593,8853458.441665476,15461160.59958054,7261687.056951143,14356149.134537112,14356149.134537112,4501426.6285686325,8717602.352682874,11384553.237685349,11033400.514857331,6885398.834866197,7884799.476398329,6855505.641661278,10768569.150663119,5419561.404581321,5567401.942102019,12296844.893338392,15194706.5411579,12352711.785423106,4487268.910364,13881836.423558556,10958916.691687856,0.0,0.0,0.0,14539887.920811888,8660513.150913713,10982002.34713491,15147315.002032986,2393504.0878939447,10768569.150663119,14163715.141820412,13630471.241519917,15159153.018851392,10219931.530230708,14163715.141820412,2664289.9515382005,9878971.008099657,13641712.713779382,203992.80222424818,7501381.684171827,9607968.216917925,10491352.630152773,2819505.48137642,10491352.630152773,0.0,8990400.89857633,0.0,10075114.716776684,7293069.658258704,10347696.082425604,12915512.363342486,12837133.746564265,1909843.9213999913,7664112.816253413,8387654.739855613,0.0,8414651.544585506,1229999.7984401044,13157709.070310347
55,6654077.664103214,8121649.687274027,12057075.985395424,11368100.214801399,9912671.707511919,9915741.596551098,9936205.205669995,4456518.1848279545,4629396.571969682,11368100.214801399,7466863.183799162,11161265.434464978,9732241.791072559,9383236.888140822,1902476.8915563535,4335050.211807133,3478018.3323348947,8888064.698703414,1358041.5706392524,8443595.053934399,8443595.053934399,5144268.993768392,2559158.5062817093,12013232.6286985,4596413.120305447,751190.6767874849,5105112.447874701,747929.3569172062,4337079.962334191,3742803.608076861,3854137.4016941143,5673732.871836726,7914678.920498494,12923095.24025906,5276641.993022736,7571747.197719132,5391302.891540549,0.0,0.0,0.0,8788024.811166927,9662666.254917197,4654810.084318641,10566199.858398173,5794569.476503872,4337079.962334191,9833322.366719466,6703350.058780351,12746667.736865137,5411956.773216175,9833322.366719466,6482421.538689829,4497538.429099464,12793438.349749343,2831233.2403357774,8131377.4091419745,5828178.36803531,6840895.184737539,3988759.578378257,6840895.184737539,267057.71593880013,5446923.4272649465,1813634.5121609874,5274820.708462115,1494565.3224845552,11254292.381160159,9867246.05457968,12255513.70600628,5160159.807063131,3678413.5636531655,2347240.7426585066,0.0,2255671.64813797,4474784.5071657775,9641511.528343517
56,12770865.296074472,5391302.383936889,10375852.016872294,9782946.187336734,8751278.742033489,8753988.955332354,12978202.995717628,3639666.4363735756,3837954.4447691813,9782946.187336734,6511564.630668969,9647432.88498039,12104485.848212741,11885645.601600217,6083164.74810325,9193553.730587514,9049027.13504337,13450352.705740875,4434122.673386017,13246243.328302527,13246243.328302527,7475767.4304124955,7017033.17054806,10818144.18963154,8922330.238458242,5436754.278753261,10541720.026230557,5413150.425155201,7460880.413789096,8287044.619562568,8593726.243983792,9846676.526045838,11323244.261471713,10089776.793443812,7345479.463589487,12243485.705240626,11304809.420811081,0.0,0.0,0.0,14248452.720816147,9564736.923227958,9804258.895944186,11611718.763276909,3745129.0633673565,7460880.413789096,13200436.934805304,10163662.198778348,12106373.65200486,11393608.38725296,13200436.934805304,3444389.6772741224,10339084.88085051,11292403.117198152,3177389.650976562,9249173.423941296,11617652.199015355,12603370.807220062,5930808.106832514,12603370.807220062,0.0,11142030.356522433,1014885.155970638,11212926.867650688,6296423.188349753,10983295.903250923,13459308.694144355,10723543.646395266,3685384.2011596058,9526975.601104451,6754672.970562569,0.0,7132759.992607423,3127488.9186673975,13715184.412701888
57,5006793.2992447,5781142.224423542,8714774.033775948,8216786.946131607,7070600.082572903,7072789.800777478,7689894.43228005,2729898.0698670247,2855759.8520455533,8216786.946131607,5088444.466186613,8066865.913774606,7086805.528567044,6781918.514367807,1641450.294724812,3432977.9585315357,2564347.2655726983,6977039.819986189,1415359.562443213,6566425.703646721,6566425.703646721,3159344.99468097,2121235.0891481075,8797533.44073521,3735820.5510746916,688903.1098937782,3418221.0959180817,685912.2136134868,3736170.9738468574,2266709.904381259,2315810.5189692127,4595101.542661715,6423454.264017711,9899621.938897109,3274350.5310490113,5945151.056767611,4044930.263520319,0.0,0.0,0.0,6769451.736391737,6865909.288867508,3654889.3797129863,8419585.160765057,3888228.509601575,3736170.9738468574,7567558.705212608,5492643.001101727,10031531.975754378,3961201.9491591477,7567558.705212608,4549247.775743111,3327419.602498768,9867435.822219703,1321455.4207601796,5628512.310002012,4161910.6920599644,4954813.622597121,2229980.848316421,4954813.622597121,0.0,3824488.0345628597,559099.4976723572,3857752.7217984246,1194166.0107563946,8070456.15060603,7398160.09959039,9401748.868762612,3316896.9081930094,2472999.9716926077,1949899.7492039804,0.0,1820675.1996047671,2779960.782121754,7267754.817686682
58,160588.60744771166,102076.63626989475,206862.12287053507,195041.4301350759,153905.8733746402,153953.53700838893,241153.44731752714,0.0,0.0,195041.4301350759,74965.19770784142,191651.4497580877,181744.27338284015,169222.44822418608,101379.92251200715,141957.76099973908,92130.14863230761,239622.24585038592,117997.69457988438,219675.19088895648,219675.19088895648,15984.61655318724,112437.99924183973,224583.3867194509,162470.01356351335,68064.04221515116,67675.4934796884,67768.53986110563,187000.0139718513,18554.361496900012,16763.055604352525,188894.95041336154,247680.22510964837,272876.06948617473,19892.026115890858,209658.2336348247,135360.32763912325,0.0,0.0,0.0,220044.44774205147,151403.66233478722,146160.17860134263,276942.65703484585,35464.090459077684,187000.0139718513,234295.85464356563,224471.43509368342,304600.17407792114,120106.69454743266,234295.85464356563,60376.55180792411,111543.50058879811,282367.885039717,0.0,108903.2664982222,110650.59772385831,134398.53126051408,0.0,134398.53126051408,0.0,95877.6071957171,0.0,117300.01642054296,72645.62571486188,187602.10230034968,211538.7799593098,266054.5830554634,12906.325729993143,59169.16547455491,106109.56047402827,0.0,96660.72109788335,0.0,212529.98112183565
59,8170504.994651089,4210695.355115075,7787348.903895429,7342357.537958547,6491571.596532536,6493581.993434528,9680937.762743177,2693158.2007031557,2831497.133673633,7342357.537958547,4787043.729397938,7236844.238062205,8649819.744834121,8395410.253144484,3885755.0207050825,5960470.489235291,5643930.0875792885,9337877.539921556,2936507.432411429,9081104.048024429,9081104.048024429,4974080.014499541,4498499.7676061895,8160671.968355713,5898910.288445138,3343566.078693587,6624901.068063077,3329049.8728526593,5102483.43641503,5171407.05208353,5358530.455475699,6615818.66691331,7946973.711179931,7790298.934735722,4924356.385583679,8297645.152677665,7179538.670808019,0.0,0.0,0.0,9627688.663967766,6966229.728463404,6341673.480592401,8756269.745970462,2939446.897311347,5102483.43641503,9848695.486433145,7032541.3711543875,9267323.27604477,7168025.943741207,9848695.486433145,2853636.9226448736,6496713.370701195,8668250.897722062,2189125.3318985444,6510484.639307857,7318910.454483533,8029395.755375668,3920139.2510179677,8029395.755375668,0.0,6998176.106292064,812550.0952728661,7048989.585443267,3897788.800958504,8065496.29182235,9850805.572821986,8230318.112933907,2817816.6871684003,5844056.200416584,4315258.500739819,0.0,4496071.066045546,2400704.270304428,10045004.919391278
60,21050579.9998492,23350009.93067472,36643796.17622992,34549864.966159634,30332563.327543624,30341957.12231834,28879426.840956617,15149191.945708856,15686516.18686709,34549864.966159634,23540957.122271795,33975958.79686473,30871529.59721533,30036228.16582801,6145982.8629528005,13417920.736530645,12083195.593084883,25837140.218923878,3563325.996544771,24903308.252807934,24903308.252807934,19038996.77349994,8159016.777339697,37347057.023822546,13598022.690734837,3364467.247684582,18504664.834276374,3349860.298707659,11777662.242152823,14887990.163953349,15434883.92785946,16427770.54170898,22061492.346739218,33693626.654327184,19263821.92107983,22242430.263311017,17462890.485227898,1075102.57863746,1040963.1201978746,1045628.3811725132,26284075.955820862,30435621.284249824,14493278.268383397,28936428.306626413,17678439.375293795,11777662.242152823,28877134.415279962,18693553.474873472,34511944.648369074,17968519.48824287,28877134.415279962,18415906.233501602,15088981.244492238,34883366.35392985,11768612.564397762,26602084.40085445,19667934.392014544,22444920.064066503,15726719.589984411,22444920.064066503,3632810.855791046,18799220.830015317,8215642.12320743,17564240.73708403,5714790.416077593,35296592.51007806,30156046.352195233,33595592.4135586,16583327.939006334,13814545.317256397,7582015.364607013,939832.8781669248,7706527.721303358,14748491.922156977,29300190.96345881
61,3344958.694639239,6473368.756319494,8326244.465527683,7850459.067497528,6884389.532807761,6886521.5828334065,6326851.014407453,2784377.592449294,2899012.8790912684,7850459.067497528,5123980.807748842,7694163.3560684,6039610.529012985,5759110.923453776,0.0,1728268.9519387912,777047.4627968658,5417484.440708806,0.0,5070166.352833415,5070166.352833415,2263494.229834824,336408.7942677822,8040630.642282592,2098656.928137689,0.0,1876460.4852135144,0.0,2243345.1115637817,863919.4411190099,845862.211024921,3026320.0975366565,4942814.679060506,8860240.02058205,2452613.527967759,4430013.613016429,2316578.0823321263,0.0,0.0,0.0,5211408.229549665,6398745.755907113,1900384.018284834,7101940.966439685,4396955.162150545,2243345.1115637817,6206804.247137174,4023958.410281292,8673597.913652763,2308125.7503396794,6206804.247137174,5478096.000626091,1565875.0933809949,8665020.768993232,945568.3919392463,5009259.18909486,2634112.87081935,3496183.8706244025,1414208.5288177968,3496183.8706244025,0.0,2288592.561556654,533976.9709545398,2205822.0732444036,0.0,7476896.093753625,6116111.713602146,8283474.714714199,3604002.3461845713,754223.0000380813,177674.6225373421,0.0,0.0,3025323.424700639,5944057.721638779
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6309571.533816712,4975151.076392176,8400661.125145456,7920623.346565715,6928694.37396157,6930840.144904264,8376877.450665942,3101401.9432244,3233536.255809625,7920623.346565715,5187288.687866335,7797762.069014667,8112540.959336282,7819692.153077361,2579069.9853778277,4422703.846715419,4006862.5458606733,7660385.288194559,1908482.9879552799,7361544.570741941,7361544.570741941,4563437.935866847,3103960.239081991,8803565.981134987,4474704.733285377,1937936.9819314,5204980.43446053,1929523.3626176605,3984158.112061311,4070734.7301065796,4215292.1338915955,5194007.017413384,6650471.483037236,8573819.524113897,4580977.211546091,6674700.806329657,5399386.145860742,0.0,0.0,0.0,7732814.030249295,7161094.59948014,4720466.019332215,8307418.218391377,3603505.639617488,3984158.112061311,8361204.992723428,5761647.146852363,9597253.955022465,5425435.320022903,8361204.992723428,3712734.6442935574,4771301.587613864,9368036.099709643,2363929.3956380687,6373602.122377392,5697719.764956816,6398847.30064367,3641695.3763699676,6398847.30064367,23612.882751308218,5430995.161302484,1300955.7898681452,5320005.55713446,2464178.3506608484,8349285.5278920075,8500572.455880642,8947172.93541349,3372478.5833687526,4244523.478486996,2942941.2885279823,0.0,3009550.1227481645,2934645.1533659725,8340916.12417873
64,2613039.937420896,3136789.677018028,4665660.3783837985,4399051.2139047235,3797774.4501872966,3798950.595882617,4036263.458835875,1510390.158226294,1577445.9496176173,4399051.2139047235,2759551.6807926055,4318254.552300547,3760587.121261639,3602352.1951598576,802507.6950168179,1760853.7544023597,1312806.735786394,3643862.7534369705,673067.8461330716,3432891.023006617,3432891.023006617,1712916.396708813,1058388.5940122597,4685414.947157831,1916297.1676635284,294900.07679393253,1804551.886094244,293619.75808136846,1906747.782708596,1206334.3529501401,1233140.5963635042,2372292.5844020103,3338339.3593200566,5236816.433749064,1775484.9822553415,3098710.644017647,2099688.092008039,0.0,0.0,0.0,3543244.3502395665,3678634.705160546,1878802.1304986782,4408560.631054918,2131414.2702521407,1906747.782708596,3974461.559762172,2844386.4963033414,5270854.969270515,2065166.0372828206,3974461.559762172,2486793.3356107185,1720117.0067701393,5204821.847739855,760392.2923252203,3019897.197349306,2184913.3547669165,2606976.7635068274,1225717.87333934,2606976.7635068274,0.0,2009007.4905853518,366247.7011520795,2010143.002423785,571423.2219515108,4315964.131206797,3901705.4337648745,4963840.439769367,1826751.3296557502,1285196.2833068524,968486.3929234158,0.0,900520.336966489,1540772.1357738166,3827693.5687290155
65,5081194.987922932,4938372.198927073,7898439.4510493865,7447100.053846565,6440230.8647405775,6442225.361756601,7206128.283795156,2766287.5865222984,2883336.7774892496,7447100.053846565,4755856.725761979,7320333.844540159,6855324.844373591,6598288.258907927,1904484.7867829232,3528576.57817194,2977366.7169815525,6557661.979333465,1480509.4338644524,6238012.597322252,6238012.597322252,3612740.9261478614,2354568.199322004,8138066.587035164,3677331.9629405523,1208468.4229841412,3936264.2645514538,1203221.8162273357,3437073.230457142,2942200.1732441946,3035846.8775757044,4379296.750652593,5850873.738110546,9157680.0,3671089.4446521467,5651597.243289032,4250804.21156526,0.0,0.0,0.0,6493772.858407994,6434426.581172569,3762936.085756749,7582793.50057784,3487103.86623125,3437073.230457142,7135677.331991312,5029129.525036157,9083320.280573063,4231861.897506048,7135677.331991312,3803119.029839395,3656778.170852698,9105581.222298218,1835205.7060919967,5505737.257163642,4452670.094764792,5111852.291227849,2797997.3578453683,5111852.291227849,0.0,4191489.459791462,1020082.7599809106,4138949.200970904,1670849.929700036,7530419.539050684,7109318.290650995,8712661.237138486,3143519.3453022735,3068459.8154325928,2207150.4738651593,0.0,2187983.216875298,2708031.8941414184,6979684.71523052
66,8006410.938629042,7718573.155445086,12389304.8684246,11681344.590228906,10117763.546206921,10120896.950835664,11269723.786112858,4419994.751568711,4604077.86689548,11681344.590228906,7509343.54813353,11484240.245401358,10819279.647400696,10422168.417338993,2985012.026570802,5535009.240767087,4725334.911673513,10242384.53438117,2276939.0303113395,9760204.844336784,9760204.844336784,5811868.605391941,3693393.09710734,12789300.006966475,5741166.858105648,1920674.3704882981,6299240.78038971,1912335.697389217,5316161.8303219285,4760320.879902337,4915773.39689567,6826024.503344033,9088381.816125246,13965712.859441577,5896491.272660839,8834047.625476642,6709700.333218042,0.0,0.0,0.0,10177604.566399539,10139339.529314458,5907805.735418678,11769830.843059551,5494428.053878569,5316161.8303219285,11172975.529144522,7809225.677618803,14093712.220486533,6700776.499003019,11172975.529144522,5941773.119699517,5790132.020159526,14192230.655789645,3019367.1117213927,8718414.009790463,7068104.219892989,8092801.2284945,4542804.489820037,8092801.2284945,0.0,6669546.855871359,1726275.3312736899,6555191.698758581,2653645.1528083896,11856428.264539007,11183226.07686463,13612629.038948063,4986400.134620331,4919256.208306891,3464884.873358291,0.0,3451762.709783518,4312593.6387520265,10970869.922572566
67,7369884.32448904,7511719.488859687,11797152.544704681,11123029.542150129,9543835.218075214,9546790.880886635,10884552.561620636,3678544.366470712,3851723.5416595642,11123029.542150129,6838253.5908830585,10926429.36130826,9947077.268977756,9527390.499318384,2796380.6095664524,5220946.988354514,4104131.6227364894,9974167.662854554,2400362.7242449922,9405253.088756217,9405253.088756217,4615956.769324325,3457956.911174318,12072327.263833096,5589534.468672546,1594947.7089036065,5204305.573520944,1588023.1891833304,5495698.647763663,3602118.352312927,3694641.8215629268,6726650.623070363,9157989.243371097,13682925.666682871,4741656.923597713,8561735.929807447,6088991.546328297,0.0,0.0,0.0,9708835.404581053,9394483.412784303,5543214.04276431,11829764.109946664,5061139.459404824,5495698.647763663,10721106.452464374,7888506.068190077,14042526.349684572,5959988.20372681,10721106.452464374,5794179.423002075,5131988.594808887,13755620.130662546,1951573.5952545516,7813832.897799778,6195395.6115687005,7240644.21163473,3336698.4545000745,7240644.21163473,0.0,5744695.52819239,798803.6277845294,5819375.462072037,2253275.7294451613,11052056.580727624,10467805.53613929,13088550.757341327,4379459.565120768,3982640.3605833715,3222782.4326961995,0.0,3098770.0839548716,3675559.099470529,10307909.954455595
68,1908624.2422717772,3265845.282157508,4310797.076407029,4064465.814898056,3579498.2535905982,3580606.8005876844,3302746.6760915047,1561398.0875219076,1621381.9880354237,4064465.814898056,2711820.3513813056,3984948.2088217675,3210521.8728188835,3078846.430092665,155104.25235112576,1076569.7844481335,662275.7139732338,2865837.5545606483,52703.7963711543,2698381.5454159644,2698381.5454159644,1439435.624756157,391223.3489112746,4166648.5035186196,1229448.7177603317,0.0,1256739.4438793934,0.0,1241238.82379704,764829.0861406563,773992.4444871098,1671256.7597088674,2585138.584776951,4518954.693812757,1520386.3436059337,2376459.877934825,1410006.0321392869,0.0,0.0,0.0,2788497.9313872918,3367633.380969505,1173289.8197613617,3637612.4422147083,2275764.441648581,1241238.82379704,3251178.9642486544,2129496.9024250195,4430145.2442556005,1415757.977434149,3251178.9642486544,2730539.311430093,1051366.4565092342,4434998.140884046,744144.0563022045,2714678.7123676473,1584255.597196689,1995516.0894457882,1022054.5031032573,1995516.0894457882,0.0,1425313.633770242,493884.7355492074,1364808.4645918706,0.0,3917246.5263418145,3233436.06885414,4243272.5308331475,1929092.27512416,693926.8242475832,312845.2437146925,0.0,219976.734025078,1649325.9330797163,3145993.787039896
69,9144855.565556636,4033047.1942825266,8226617.559256581,7756525.127299062,6562828.125875282,6564860.590454371,11191033.93038232,1755880.0521194704,1900246.5109840145,7756525.127299062,4274491.770461523,7641367.379773535,8735450.552618304,8384244.40645342,5449784.605334505,7565590.611884126,6544129.942028648,11584191.846221073,4788741.061005719,10846645.299658027,10846645.299658027,4008716.6102542416,6086846.897979973,8884324.079719871,7806591.33168792,4718235.714946403,6312649.39400659,4697751.33412898,7380369.8123311205,4526668.263785982,4664235.2536087055,8739659.765014825,10797096.39880017,9392217.626965094,3989869.7362355017,10270500.554692611,8194579.634569409,0.0,0.0,0.0,11067453.46902016,6949463.935888027,7929650.247226994,11510362.690109221,2315012.2020558896,7380369.8123311205,10990853.572031135,9597433.434259975,11510776.080289358,7778676.633695599,10990853.572031135,2456241.9699470713,7378841.292165012,10410879.788686156,847029.5389261143,6141235.242774237,7477005.783814113,8179844.394034465,2774513.0566323563,8179844.394034465,0.0,7036336.118690864,0.0,7661985.18274546,5124658.2536159195,8229276.39449293,10088430.298492339,9811627.070677252,2003312.002876757,5952027.689836086,5850035.050659686,0.0,5922132.72889007,1500186.0221385239,10255791.959026879
70,12699355.931438698,12630989.44533619,20238797.752624527,19082295.02390312,16665279.926621223,16670441.053882483,17450022.728284676,7865405.685705797,8166789.9823655505,19082295.02390312,12682277.662067119,18768516.305514302,17743833.150661927,17169455.388669472,4341076.6471431805,8471892.769783847,7522571.897109851,15742882.558003172,2959124.8645123076,15113537.166295052,15113537.166295052,10308190.875325685,5492012.16930774,20938511.6750977,8642493.933435071,2750518.0435596467,10671943.073750764,2738576.5759320357,7693283.26028617,8391325.101691598,8688398.970383262,10294375.136397267,13644697.61043752,20294478.631050248,10420309.144466175,13593298.589100879,10639198.222470261,0.0,0.0,0.0,15879590.37154797,16820017.659635082,9092676.789884841,17672521.524566453,9326883.297924947,7693283.26028617,17398274.603532013,11666705.534110304,21030098.067074377,10796507.815973246,17398274.603532013,9801267.82938321,9237482.055808736,21204363.77100412,5901532.479727257,14682097.513821507,11589186.70847538,13194284.438370315,8338045.606519582,13194284.438370315,1080466.8796676104,11030580.64689216,3789426.0434654923,10563369.725027611,4011090.936154048,19585520.88230998,17859825.69257378,20410186.617420446,8667891.051542634,8227978.495733844,5145544.09169003,0.0,5206412.357840658,7623994.892032053,17428623.337119997
71,15282692.693998117,5986800.194806061,13391726.238517612,12626484.739173746,10366463.291173806,10369673.71647302,18432688.916481994,1410189.000956138,1648603.5730299756,12626484.739173746,5990529.8525136635,12436321.040696722,13997073.141764876,13334433.861055903,10497031.638564274,13692341.87657876,11194054.429733252,19737856.40152948,10002465.963884978,18274647.44236759,18274647.44236759,5040211.954227564,11486966.70443275,14702145.29146211,14518120.38223337,9064830.609607136,9530423.39285939,9025475.339232575,14611798.912308145,6269509.094756283,6418281.082065454,16161767.316230336,19936254.858914435,16326093.3381837,5050594.274848485,17793531.027295936,13869150.284798808,0.0,0.0,0.0,18459069.47539298,10916731.722444367,14205670.227794945,19733143.490724213,2686123.615158862,14611798.912308145,18059590.56361738,18078623.540191583,19925709.651689578,12800259.605091395,18059590.56361738,3182815.5603126646,12462493.796716886,17914735.618208785,0.0,9238837.052190475,11910236.229194263,13072871.63079043,2809018.8114381265,13072871.63079043,0.0,11076679.036774676,0.0,12618235.401780557,9470576.228145419,13139914.118827185,16404225.617561908,16844310.692383364,1949645.0524142536,9357291.345596774,11048945.274758825,0.0,10979094.566876208,1035952.479462328,16701237.76219898
72,15570161.0959036,7834598.819586706,14763087.538212886,13919482.536029292,12156498.155962432,12160262.943251364,19505261.126127236,4647521.183414996,4906443.536541786,13919482.536029292,8720283.345526459,13717057.096283175,16094716.694134312,15562491.087560212,7821464.873401786,11706207.085086502,10807436.570489932,18470937.103350356,6183938.786188266,17801860.186575305,17801860.186575305,8792676.03565344,8970120.749355158,15616469.14245279,11719054.965013605,6729220.919434914,12076461.76850622,6700005.777961246,10385653.93861475,9249461.865569869,9572632.372997914,13154868.743811287,15954125.339082167,15358366.058312552,8719295.90836178,16319394.312752998,13725626.514571875,0.0,0.0,0.0,18669840.617477003,12974689.4042998,12408636.701731864,17667127.458578143,5266388.420506394,10385653.93861475,19833007.5,14115151.132862667,18464334.450606503,13518061.540190881,19833007.5,5226061.8035225235,12388153.197197055,17103012.252011776,3516609.5912476596,11930169.199134126,13580872.591488918,14894044.91168908,6771512.897890637,14894044.91168908,0.0,12928635.259156695,938540.9191469859,13297748.217916697,7698810.500408315,15117255.150398813,18371586.606410325,16203690.051520197,4947028.555182878,10820674.180738172,8607420.75147241,0.0,8894158.975704543,4133111.667330694,18654861.571863633
73,11733935.150071582,10531144.632968245,17116833.815619327,16138729.026155366,14530699.709651312,14535199.771500075,14819781.686612835,7455009.501714089,7729045.721209752,16138729.026155366,11445505.04241181,15898889.47595068,16739104.89591626,16283697.257859176,3925614.8484649006,7631402.866724204,7301240.256964326,13517288.443923691,2316517.0358095565,13149060.227845373,13149060.227845373,10522922.885551136,4976897.626974686,17309121.664121013,7534974.972170375,2745415.746297204,10849572.569779104,2733496.4304666803,6277723.276628081,8950162.667069403,9296654.649713475,8841770.406327546,11331005.807465155,15035781.11454848,10544040.128637854,11803336.845522873,9963121.602701586,948952.8649335926,918819.2409080749,922937.0924094238,13995441.954228835,15205180.65594854,8233690.243857667,14138660.908945488,8151332.162207784,6277723.276628081,14943110.499684134,9715957.095080081,16306803.38106642,10317892.005859578,14943110.499684134,8080267.085701725,8831344.172390843,16136344.031941012,6304226.972253148,13845900.403248435,11262870.155972105,12614211.260111537,8774751.215083241,12614211.260111537,1733510.6489633247,10875231.680424111,4173142.7274868395,10110262.833934452,3943069.1879065,17549732.64570298,16050693.235654786,15487947.190052966,7883890.429341685,8439752.140868261,4690575.722189306,326050.08940511796,4899208.327211936,7049332.679658948,15565266.200498205
74,10492331.04968654,15707930.140934931,21856421.136745576,20607482.7860744,17821238.258932043,17826757.37886358,17983346.08800374,6666375.367278548,6974008.433249849,20607482.7860744,12842380.193263307,20211225.80602418,16658530.98650741,15877452.540630689,1841607.9842230433,6504378.06868464,3976358.8953067833,15913033.188656164,1625616.834905228,14895761.108427893,14895761.108427893,6358996.108748958,3038685.0660916856,21592825.425350368,7466251.152323637,0.0,6281312.359881833,0.0,7846400.374038724,3419791.195491111,3423908.061663325,9810145.353127707,14738911.457657238,24185739.413973004,6776344.35084655,13294017.411090476,7907171.519512998,0.0,0.0,0.0,15293020.624170495,16859315.710308272,6988286.403605367,20072700.22798174,10420101.570425415,7846400.374038724,17645928.049727093,12356737.552424364,24136926.80756012,7731287.6432761885,17645928.049727093,12819013.218728812,5977018.53351189,23862742.51019705,2265104.624323963,13341201.98470789,8358237.607853292,10531160.47604389,4020907.2909472464,10531160.47604389,0.0,7440456.207022437,784705.1846734317,7465793.245762514,412013.02345407807,19818029.510535527,17220544.458043374,22763031.681434546,8557749.403282844,3665423.123218995,2606702.4092237074,0.0,2054281.7090708509,7089632.2302857805,16840931.515420068
75,769020.0745496056,1944805.6793428247,2399016.4506430533,2261929.7963205925,1972798.8232489536,1973409.7860310064,1761807.324178193,708058.340296305,740433.1630483499,2261929.7963205925,1432279.4629026516,2215570.821532818,1654437.362872643,1563358.3901120543,0.0,285008.5466191685,0.0,1459060.3320521188,0.0,1353438.3315499313,1353438.3315499313,417446.8283435606,0.0,2306174.8090969864,421977.3922760304,0.0,269443.98725384066,0.0,510018.3916595989,0.0,0.0,724031.1925141206,1342831.9335533788,2585304.211747426,487779.5035603668,1156904.7889022143,439978.74276866193,0.0,0.0,0.0,1380755.6961011635,1796377.6370224226,328050.57104798855,2032358.9204137456,1278411.089980014,510018.3916595989,1720000.8083595217,1059653.6607485726,2507324.517439049,435560.42654972523,1720000.8083595217,1680209.2468280632,197323.69833229133,2508934.209515703,58330.03573186361,1337561.5427326295,538416.6879836939,819195.9717431148,155317.25385188658,819195.9717431148,0.0,422708.0782208419,0.0,404190.24786069413,0.0,2112774.20323673,1678604.4620023584,2397874.9745612196,994710.5053345244,0.0,0.0,0.0,0.0,811028.8684670245,1624819.5900046139
76,28921420.96574475,19250691.21714399,33541020.470939633,31624390.72974308,27950333.750143774,27958989.784132667,36603208.41488517,12501829.66083039,13060212.142843258,31624390.72974308,21011815.796814326,31155129.12663095,35123356.29198505,33898008.20325225,12507154.136463668,20477235.239345733,19129749.984159485,33883465.52293939,9180031.525132284,32775277.012493752,32775277.012493752,20120296.555439353,14814093.749393534,34996910.51448742,20426073.25064196,10093558.325740132,24211146.21276151,10049736.799000304,17792455.664574057,19112100.813729122,19808808.34087578,23335139.99235604,29013738.40932807,33156713.028742354,20061031.695015453,29778696.62182701,25053698.037240114,0.0,0.0,0.0,34623573.90732652,29486630.526424117,21848739.02238043,34560405.53369414,13956688.782772118,17792455.664574057,36834206.42121817,25338294.10161844,38277642.57651441,25226157.659015853,36834206.42121817,13925939.384724213,22426415.543091048,36546093.63239734,10046501.759107336,26971080.863356736,26340243.501503605,29262524.61109575,16113311.696555194,29262524.61109575,0.0,25209336.61898705,5097299.777816884,24768638.40717003,12345804.358253313,34209456.55394297,38063810.45441864,34809993.747694924,13293565.814433724,20326092.840568908,14126406.632568916,0.0,14628819.077324204,11552133.154211817,37398661.8289016
